z,y,x
291.35272,74.918335,165.71733
316.08252,71.1961,166.13594
266.56403,70.9148,168.44383
311.0856,72.65775,169.24554
317.9926,71.07542,170.60143
163.29965,65.885124,170.27664
220.75793,76.424706,172.14026
232.59973,75.599495,172.54431
242.8621,73.62325,172.1299
232.69426,75.56455,173.25476
321.80496,70.315956,173.1379
226.30641,74.67911,174.67943
226.18164,74.69348,175.0888
167.26526,68.36153,175.86128
156.8667,63.041473,175.83748
318.04688,72.6313,177.55273
326.00363,70.23133,177.7617
162.02837,67.6628,179.10895
248.70113,69.98275,180.01361
228.96735,74.28144,181.85008
328.6647,70.30351,181.1435
263.01727,70.358864,183.59956
204.61717,70.01228,184.5166
336.52304,69.70712,184.09659
336.63162,69.89761,184.67735
337.296,70.15985,185.47827
263.5851,70.469734,186.187
336.9142,70.48134,186.07825
225.08548,74.0494,187.41617
236.80687,74.21055,188.06369
208.1604,70.51209,188.08932
208.83415,70.63678,188.50452
339.74677,71.60927,188.40042
237.39497,74.07647,190.38979
343.93097,71.90546,191.74261
343.1781,72.18303,191.7015
346.81097,71.34064,194.14354
347.4369,71.192856,194.64565
130.75827,59.642113,193.45872
348.9238,70.940735,195.98636
129.88472,59.934254,194.77486
342.60315,72.76021,198.17903
348.77335,72.03032,201.43771
228.32124,72.18212,201.93185
125.52586,59.603374,199.84436
124.93181,59.249065,199.81163
124.53598,59.75855,200.96147
327.1749,75.00459,203.76776
255.34828,69.73221,203.2456
123.50572,59.342194,201.44357
123.28057,59.540333,202.19875
188.3071,67.473366,204.20767
356.72958,71.37649,204.16383
357.86032,71.311295,205.11926
240.20251,73.23306,206.40387
120.83063,58.71901,206.4163
336.29593,75.018875,211.3318
278.26044,70.05962,212.1882
359.15207,71.249535,212.5322
354.4754,73.352295,213.51978
120.033485,59.975716,212.12248
203.39517,68.47738,214.46742
119.28772,60.0339,213.64131
116.767136,58.414906,214.71574
115.44439,57.532948,215.57886
362.28317,71.33399,217.25769
228.9676,71.437584,218.29362
118.72495,61.281593,218.32216
184.53253,66.0755,220.0098
113.05637,57.181957,219.2933
364.23965,71.102974,220.48251
210.4022,70.8332,220.84341
217.61397,72.001114,221.54765
369.50522,70.139275,225.55888
276.5931,67.94449,228.13673
371.87827,69.390656,228.97388
125.060616,65.67659,231.2085
373.9588,68.565025,230.9994
232.79968,68.27898,233.44409
101.811195,58.15132,236.09732
378.6476,71.801414,239.70087
377.8324,72.17751,240.89088
231.40771,68.1126,242.20413
241.22125,68.37414,242.34175
232.5445,68.083694,243.40363
98.651054,56.745995,243.5183
129.3334,64.251595,246.85588
381.91696,71.83408,248.0887
95.77583,54.770706,249.88292
382.3879,71.42848,256.35165
385.7772,70.12121,264.1845
378.31992,72.131424,265.35703
167.97922,61.38726,271.103
368.2666,73.202286,275.3762
187.55296,61.544807,278.49268
353.94302,71.67044,282.58408
375.1534,72.26822,283.9124
388.12424,69.74716,284.4434
387.91006,69.814545,285.39844
369.35364,71.67202,288.9267
150.3295,59.42267,291.82446
308.90637,66.91094,299.09323
391.6924,69.94626,299.98422
86.89226,53.156986,299.32877
114.80216,59.32247,299.76562
391.78473,69.98508,301.62988
233.46625,61.134964,302.7035
272.20535,64.500824,308.7108
314.4519,65.647194,311.34705
378.88083,73.88417,315.79352
124.61301,59.29398,314.32755
265.92334,63.458443,315.36792
168.93274,59.103706,316.98703
345.31158,70.33622,319.28317
345.42273,70.313736,319.39685
319.51047,66.2471,322.5266
146.80855,60.69598,322.9048
231.54285,59.16813,322.08023
231.15614,58.95319,322.38757
277.62762,63.18317,326.1653
384.92798,71.0756,328.68094
86.87077,51.57967,327.63974
355.31516,68.99502,329.83258
234.78813,59.71299,330.95187
235.5252,60.00193,331.99222
257.43826,64.01628,335.03204
107.30686,58.80871,339.43356
240.42029,61.31875,341.58698
240.89876,61.244827,342.3163
249.8298,61.571957,342.73862
333.47083,65.55279,348.49033
218.68129,64.33332,348.99496
221.1142,64.0447,349.5096
222.5795,63.737305,349.9487
245.54973,61.02558,351.9151
345.7508,67.69994,352.0973
225.48778,62.87815,352.00812
249.23743,62.09597,353.17365
254.72746,63.167118,355.97293
253.68555,63.00023,356.27936
255.4815,63.294838,356.5995
168.24527,56.823387,356.4043
253.01566,62.79497,357.57996
151.77345,56.320023,358.18546
169.90303,57.067516,358.88507
365.18723,67.930824,360.98618
244.98587,56.96632,361.03925
244.16963,56.36066,361.05026
104.34498,56.986217,359.60574
238.38731,54.52951,360.6673
264.81445,63.22309,361.0398
381.82312,66.152985,361.98166
245.43236,55.430515,364.80878
239.04578,53.70937,364.2528
209.69475,62.41926,364.9462
246.1776,55.40059,365.9812
200.63918,60.465076,367.3843
244.75374,53.802917,368.75272
293.7993,62.513874,370.10257
245.5041,53.495434,370.89856
244.89807,53.272266,370.8422
292.376,62.238544,372.00348
366.7038,65.97373,373.90152
102.89296,50.192986,374.32437
106.37081,51.942497,374.9391
273.54123,60.29948,377.01984
195.75758,59.911026,376.6447
278.31015,60.378414,378.48035
272.99548,60.055603,379.6067
278.60135,60.385834,378.80957
278.6984,60.39066,378.91815
148.9222,56.54831,379.56363
242.52681,51.692905,380.29837
196.71713,57.795113,381.46085
123.00966,54.909904,382.60834
278.80508,59.9057,385.32294
200.12604,54.139736,386.26767
284.58066,60.050297,386.0921
264.92474,54.715862,387.32364
358.55835,61.068855,388.82626
147.42838,55.465225,388.27847
241.31255,51.141926,389.24472
258.5707,53.656273,389.9552
116.32341,47.94052,390.42416
259.58292,53.659725,390.44278
258.8113,53.56986,390.627
184.1783,57.56937,390.43292
184.08829,57.576447,390.51245
183.99498,57.581337,390.5898
238.379,51.529297,391.4391
344.90897,59.522606,394.26556
210.58464,53.63648,393.1451
212.32713,54.311657,393.25732
174.54164,55.826767,391.129
212.77031,54.383602,393.68253
213.65672,54.63272,394.02176
212.50415,54.07871,394.4109
234.48442,52.479046,394.69885
335.82617,57.423466,398.50986
169.64981,53.29926,396.78024
156.74742,51.92017,398.32553
134.4593,48.051765,401.20612
285.89493,63.157352,401.94662
195.93834,53.03007,399.6869
166.11594,51.826096,399.05484
135.605,47.9644,402.04242
212.03911,54.270912,400.66348
212.27373,54.407604,401.18185
138.49594,48.067234,403.087
148.04004,49.36893,403.48676
148.6697,49.45755,403.65802
204.78175,53.819313,402.98352
199.6923,53.967148,403.26154
154.09479,50.441628,404.0154
196.61304,54.287605,403.73196
196.0544,54.566383,404.3187
234.51773,53.014965,404.9021
236.59155,52.570866,406.4397
188.38478,54.380398,406.4954
239.41527,51.96424,406.58112
186.74341,54.192387,406.9026
278.6005,58.044132,411.2859
275.81445,56.637066,411.42276
211.15701,57.049435,411.7015
186.4895,51.22,411.83948
202.16263,54.157692,412.3046
184.98392,50.58751,413.14548
210.71654,56.782707,413.31668
218.57658,57.210938,414.63974
243.56227,51.774044,415.3899
268.09067,53.192707,416.92264
268.19443,53.200806,417.11044
268.81082,53.338604,417.58405
215.94547,55.86183,418.5701
267.273,52.783714,417.93088
267.5842,52.889175,418.03177
270.01663,53.634895,418.14136
270.21045,53.6814,418.23087
269.21463,53.411106,418.2395
266.5541,52.48721,418.27835
193.4369,47.509674,419.89426
267.72034,52.80428,419.60712
270.85367,53.855156,420.3957
209.27065,54.931885,422.0369
206.70634,54.441887,423.01746
202.20184,51.388496,423.34595
200.7123,50.368004,423.26453
197.74179,51.57043,429.84833
195.8294,50.969303,430.4189
260.8216,60.121353,435.0217
260.9682,60.788113,438.24347
260.85355,60.78907,438.34702
260.62463,60.791325,438.55484
235.1835,62.735172,441.04935
235.06233,62.794994,441.82877
265.53754,62.397617,443.64398
264.41223,62.3768,444.5303
230.26637,62.488827,443.77338
229.04504,62.277992,444.75775
189.26408,51.135918,447.2148
306.0839,56.191395,450.8625
190.73601,49.798336,451.2367
212.52611,54.896046,453.69534
246.05103,58.54315,454.10068
212.75389,54.777084,454.03094
186.86023,47.95832,454.13474
187.66183,47.99296,454.60645
281.303,58.3864,458.30182
273.7786,58.161896,461.7317
273.26968,57.903957,462.287
250.3049,55.03263,462.33997
188.78558,49.030693,466.63565
200.20923,49.088158,473.4185
200.92462,49.160202,473.8139
204.46638,49.46505,475.8594
204.44865,49.26646,476.49323
215.31317,50.986603,480.85587
214.6808,50.610798,481.31537
222.84355,52.220352,481.85233
216.81917,50.758476,482.13565
224.97641,52.35613,482.77026
230.74196,54.10314,482.9499
224.39996,51.892784,483.2465
231.13239,54.027653,483.1789
232.79166,54.211887,483.38904
231.63597,53.89444,483.52478
243.20802,52.965736,485.0076
182.46634,58.91093,392.8581
232.24063,61.01464,318.68835
283.99973,62.57088,384.98816
164.11452,66.672134,160.76082
379.15137,74.74318,295.92026
190.1098,52.657448,452.07568
296.18045,73.50772,136.73457
237.97598,70.16908,142.8266
309.2216,75.52776,166.08961
254.14369,71.41344,195.74748
388.27087,71.491394,275.983
97.68994,59.76433,311.28082
223.96387,57.935604,328.74585
208.24908,62.305458,334.80887
217.2761,65.694885,345.97913
218.54163,65.98983,345.98312
218.54541,65.99813,346.85522
235.32814,72.44278,139.09319
300.93985,73.90079,141.4176
301.52307,74.126175,142.967
335.20758,71.336205,181.22733
337.5592,71.335754,182.24222
338.64365,71.93812,183.77539
119.467026,61.224808,205.00761
98.80257,58.99002,238.85887
381.22864,74.07256,243.39442
231.2837,67.964645,257.65707
375.5487,74.37305,266.43768
320.80414,68.02882,323.5527
219.6765,66.063255,346.9182
217.2973,63.901863,361.93576
284.75708,62.333725,386.6875
333.46588,59.07914,400.916
274.8441,60.462685,462.66827
278.30258,60.84618,462.074
277.69336,71.557846,117.352646
291.90762,72.182495,131.22171
177.11914,65.588875,138.03198
214.91258,70.95381,139.30634
299.79825,73.75519,139.95029
305.80215,72.43784,146.28578
308.2681,72.74731,149.36392
186.47508,72.89006,151.64023
313.49774,72.88399,156.67549
165.26218,67.17309,160.40945
247.47824,70.62264,164.63377
156.80823,65.8917,173.26074
331.54205,71.33763,178.55914
222.58821,76.31119,183.99303
340.5564,73.346245,186.93805
341.93427,73.162155,187.18315
345.04944,72.83993,188.83337
353.60373,72.9231,198.53168
351.4344,74.21034,200.94092
355.63934,73.4502,201.21516
341.25763,76.228905,203.27162
120.24514,61.52401,203.67163
340.6874,76.54043,214.44075
111.46401,59.316998,218.61967
107.900734,59.219093,223.57285
378.2427,73.05086,235.3469
365.00647,76.99859,243.41095
383.5645,73.479416,250.53648
384.6956,72.77647,253.74594
388.93134,71.28934,273.68973
353.41635,73.202484,284.06342
389.02405,71.60291,284.3751
88.310486,56.51224,290.0062
232.84567,63.165882,296.4027
136.8199,63.325935,311.06198
384.68787,74.54192,319.94275
83.42992,53.49034,318.2517
236.26666,61.940296,331.69034
373.3644,71.35969,340.63602
242.5358,63.049866,343.61072
374.41284,70.35094,355.2796
363.69055,69.50968,360.12112
242.16132,55.491512,370.04086
215.64944,62.994614,372.00696
104.169624,54.125526,374.57245
103.60882,52.769966,376.16946
104.041374,52.576683,376.96686
193.42767,61.512383,378.91098
195.97339,58.357506,384.31595
330.70715,59.04911,401.99805
132.88745,49.535522,402.84116
237.33032,53.33685,401.96332
193.7102,48.600887,423.76804
264.38232,55.27518,423.1648
303.2162,58.99537,440.31177
185.2394,54.07496,444.00235
303.6106,58.20848,452.2188
184.13925,51.380707,451.00497
277.25674,61.006973,460.50305
291.41238,57.51354,461.46136
252.11876,76.57939,93.279495
274.85022,71.4175,115.0456
276.3676,71.51817,116.03997
279.18774,71.59826,119.08372
196.04144,67.49845,126.14033
194.76411,67.43408,126.34004
191.42009,66.32437,126.32507
191.69737,66.78129,126.98646
185.78583,65.81792,127.96424
269.72156,73.04951,133.71991
236.08997,71.51249,139.40761
238.98637,69.48188,143.02455
216.9223,72.42601,144.5279
243.08727,67.356606,143.75542
175.02658,67.73813,145.9378
175.59874,68.19042,146.31209
296.6793,77.05429,148.76964
306.71494,72.78169,148.2334
174.36555,67.98899,147.23936
220.55727,73.47678,149.04077
220.6672,73.82968,150.13763
175.43066,69.108475,148.80373
233.05197,74.495255,152.15852
181.15001,71.74243,156.42892
307.75064,74.65717,156.6505
222.73575,76.11359,157.71783
247.2079,69.87767,157.91206
247.289,70.20429,160.22418
280.19247,75.594574,163.0678
247.96524,70.27202,163.57756
221.74728,78.23889,168.75322
263.74997,72.255325,170.35646
209.83827,75.28081,175.09912
230.07127,76.31369,179.74002
147.67867,63.116398,178.12148
263.99414,72.48029,183.9496
194.49922,70.07912,184.70813
300.87784,76.35795,188.75574
129.70459,61.535385,191.90504
333.17496,76.60683,197.5969
341.70264,75.625534,199.98534
347.68402,75.15382,202.08727
356.5976,73.93251,203.34029
362.73718,72.97975,210.77127
363.05075,72.888565,213.95241
363.7754,72.51942,214.47821
114.45897,59.634636,213.75221
363.51843,72.667915,214.93549
114.0323,59.541035,214.43887
365.03784,72.289116,218.56874
367.014,71.43031,218.62479
201.42854,69.13129,218.92892
370.60156,70.759926,222.27242
230.523,71.67867,224.04105
276.74423,69.21922,227.65616
103.28682,59.48615,228.5115
232.49786,69.69211,234.15404
381.4441,73.84217,242.34192
361.76443,76.30637,246.39911
112.52311,65.487946,247.9574
383.45428,73.587555,249.41948
378.26773,75.23832,254.28864
380.4795,74.405,258.52814
380.83466,74.24855,259.09683
361.77573,75.81121,259.474
89.678375,55.95068,263.27484
386.6278,71.757904,266.46442
387.37402,71.945114,269.68704
387.88147,71.80138,270.7901
388.73398,71.46538,270.94922
388.81323,71.40281,272.3139
378.1891,74.53529,273.5285
384.94644,73.11209,273.7602
389.2092,71.354614,278.39508
386.13403,72.91009,279.92392
359.6283,74.04209,281.07907
385.41937,73.99449,291.20184
391.27142,71.82376,292.3622
392.4059,71.664696,294.17023
295.31964,67.829796,294.08774
393.5637,71.83803,304.4593
123.125916,60.381447,306.053
334.50546,71.61024,310.35498
83.59352,53.756027,315.4148
273.6205,65.75115,319.29135
394.07416,70.910965,327.08603
234.14299,61.176647,327.52533
90.07042,56.540756,332.8559
239.46175,63.18032,339.34995
219.64514,66.04114,341.7233
248.06636,63.362255,343.5015
243.86542,63.21516,345.19153
245.3508,63.39215,346.54553
215.59549,65.2531,346.92603
220.66656,65.94692,347.5891
214.7403,65.07514,347.72687
251.32935,64.78382,352.78293
245.1131,62.845898,353.65463
254.98277,65.14098,353.85983
255.8992,65.26276,354.36444
190.26656,59.59211,356.8712
264.16104,65.01485,357.96814
242.13394,58.48362,359.4247
242.09862,58.1451,360.09567
270.2527,63.78064,362.6646
241.75304,55.544796,368.9883
202.2007,63.050037,369.33347
242.64674,55.166893,372.30527
177.50496,58.715935,371.9425
179.63583,58.882023,373.1854
148.72606,58.123264,377.83322
210.84053,61.35292,379.11658
280.26923,62.47866,379.57547
193.24013,60.90521,380.47873
194.17236,60.776394,380.77594
194.2836,60.025463,382.1196
188.0401,59.6072,384.55777
283.3532,62.630566,384.48914
247.55035,54.293755,386.8505
198.09157,55.687508,387.95743
111.690254,51.450424,387.51233
199.32376,55.516747,388.4869
200.56415,55.42359,388.93484
201.1185,55.326767,389.21576
203.40541,55.54739,389.6088
277.15353,61.208252,390.0731
228.02,58.11615,390.65015
173.75772,57.95311,388.6974
205.38516,55.3582,391.16028
277.9482,61.931694,392.59244
278.19412,62.279648,393.39935
126.75164,49.297157,399.35962
201.36584,54.275517,397.98862
328.86588,59.090305,402.3817
204.64456,54.54871,398.45737
199.85933,54.463676,398.48285
327.90878,59.135216,403.2308
198.43257,54.615067,398.7828
194.46658,54.85035,399.26587
214.7748,56.832855,400.94836
137.39369,50.287704,403.54572
136.45868,49.861324,404.05942
157.2831,52.599964,402.68204
270.93307,58.630245,404.26572
142.22311,50.77029,404.88126
142.97362,50.846928,405.0795
269.65646,57.847023,405.19864
183.80229,55.817398,406.68555
265.28665,55.85379,409.7899
196.17522,55.59926,409.6321
175.29189,53.002888,411.12195
278.0299,59.46448,413.68658
254.61229,53.046673,417.6839
282.6343,58.399433,419.9458
286.21497,58.398846,419.73798
282.36218,58.009792,421.2375
263.2774,55.011463,422.56442
283.19443,57.50082,423.4255
202.10954,53.85559,424.65027
199.9488,52.353073,424.90784
268.02286,56.518692,425.35016
269.58383,57.17579,426.4946
270.51294,57.50723,427.0925
197.26662,53.438988,429.6587
190.54106,51.990475,432.32684
317.3967,59.584167,437.74167
185.5076,54.34243,439.37167
185.42572,54.327457,443.03333
186.35257,53.265606,446.96884
199.42996,58.6695,447.4082
177.0579,54.729946,448.59543
176.79146,54.72271,449.47263
179.45433,52.77706,451.92917
184.50316,51.128853,452.2478
186.07155,50.957565,452.81622
181.08585,51.74751,453.765
313.90347,58.03324,454.55612
196.46925,54.30275,455.58563
310.86145,57.92293,457.912
291.78577,57.47276,459.33057
253.29019,53.81962,467.9441
287.43784,56.996117,470.44614
271.4704,52.894722,474.26944
200.99786,50.501686,476.7131
221.81732,53.09427,484.4828
225.89845,53.999443,484.90607
223.05086,53.096672,485.06244
243.29222,54.918217,485.6989
236.67535,54.269455,488.07983
270.71057,70.93776,111.50175
269.7055,70.89744,111.67908
268.80356,70.68496,111.92429
271.1887,70.9488,113.64364
275.8197,71.48672,115.59399
196.30594,66.953865,124.44709
220.03848,73.899155,125.98077
193.7768,66.78811,125.60467
193.0996,66.67698,125.91542
289.14648,72.16781,129.18564
216.9275,70.641556,137.46103
300.66602,73.11412,139.47661
237.55907,70.39136,141.89978
217.05443,72.03368,143.20102
305.38004,72.33371,143.87717
304.50592,72.75633,143.97963
281.71088,76.0095,145.59604
304.10837,73.18043,145.61882
242.30797,67.824265,145.95833
306.45703,72.46155,147.1904
308.43472,73.07203,150.16432
221.83875,74.195755,151.73515
245.03754,68.601776,151.1705
178.90005,71.07469,151.06825
223.15317,75.583374,156.35893
243.00447,71.14592,156.87073
313.61862,72.78292,158.01894
164.73344,66.98585,160.70003
166.12079,68.495636,162.95863
293.12698,76.72103,164.59053
216.05751,78.70186,167.46497
208.26277,73.923096,168.49619
221.49834,78.313995,169.46432
221.49153,78.3188,169.87132
162.61018,68.913345,168.81602
227.2579,76.73143,174.72145
187.37366,68.954544,175.16771
153.53609,65.83278,176.38246
332.8958,71.237785,179.4709
334.74997,70.865456,179.9567
169.2386,70.79261,180.62628
335.85196,71.278755,181.40685
225.9563,75.76786,187.20184
345.75232,72.81993,189.46672
135.35286,63.033627,188.241
348.40872,72.95967,192.84662
254.50761,71.47979,196.38947
355.32516,73.178535,200.31268
278.17706,73.085594,202.4837
209.86176,71.42291,203.08165
229.83858,72.989174,211.6949
118.16375,61.570267,210.43924
117.68974,61.369415,211.02649
361.10977,73.79108,214.36761
364.0338,72.57194,217.10915
364.14313,72.5217,217.206
215.77956,73.095894,222.64526
215.55048,72.976425,223.5366
365.83624,74.472786,228.0632
171.56096,66.89075,228.1852
373.9621,70.936264,231.95686
101.24123,59.722584,231.51169
99.13911,59.55641,239.88586
231.38644,69.51546,241.7008
350.9934,75.13051,245.739
266.911,68.48723,252.11449
383.19266,73.358574,253.71329
231.25787,68.0935,255.96713
250.87595,68.04533,264.7982
283.58997,68.04951,264.74136
387.1103,71.5734,266.32794
376.26456,74.3128,266.3115
359.23987,75.12841,271.03348
186.96863,63.29211,270.6401
295.9049,68.74996,283.80646
296.0991,68.670685,284.75476
390.40314,71.601,288.71274
368.46152,73.26996,291.3169
85.62053,54.546585,292.40652
84.66141,54.23593,295.64383
116.35674,61.0476,296.6345
97.85083,59.830494,312.1752
394.37073,71.253426,321.225
394.50034,71.192055,322.31097
386.83875,73.44915,324.32742
394.55008,70.775505,327.69745
391.41312,69.415695,339.1684
107.96851,60.323166,338.97833
248.90665,63.278526,339.94876
240.15677,63.10725,340.27045
240.34946,63.06729,340.68213
242.16492,63.01358,343.1865
276.46384,65.61778,345.06024
386.6391,68.87634,346.44055
211.24596,63.38538,345.9183
212.57822,64.32661,348.0682
226.0334,64.7402,350.14197
87.04632,53.450527,350.04944
242.16399,59.59909,357.18625
199.94469,61.398304,361.19495
382.5437,67.78256,364.03793
310.99432,64.9151,364.09354
97.082954,54.648636,364.96875
241.40067,55.917633,366.2812
184.7232,58.973442,365.72693
241.87727,56.0393,366.8443
187.33305,59.170757,368.4483
96.891785,51.95919,370.2558
241.69008,55.093235,370.9218
163.28003,57.716465,370.33316
242.04872,54.44018,374.51193
277.2961,62.055584,375.32056
277.81598,62.013165,375.48724
181.11685,59.03943,375.16757
276.23114,62.39931,376.3174
243.8029,54.69816,377.71658
193.34654,61.80618,377.13354
148.84196,58.10421,377.6267
235.95224,54.93695,378.6554
190.79536,61.09288,378.73105
206.33858,60.616863,380.63663
280.86884,62.60263,380.79688
281.82556,62.716812,383.05472
339.10812,66.15823,385.0307
196.06728,57.178062,385.75394
201.214,55.558758,388.90643
235.64728,54.42824,389.34158
204.74405,55.586117,390.22488
202.5466,54.75699,390.6464
205.64194,55.66557,390.7567
277.23203,61.497288,391.74466
206.58011,54.799927,393.7172
256.05634,54.716976,394.4886
208.55614,55.3125,394.5986
213.78035,57.09145,395.14365
122.96216,50.14346,395.89133
215.31311,57.242172,395.7151
159.42648,55.595787,394.6577
244.26064,52.56453,397.18063
125.858,49.225174,399.03107
329.78424,59.02294,402.53757
325.43845,59.381733,403.2195
197.76277,54.667114,398.97855
211.58228,56.269596,399.50302
168.82915,55.997337,397.05887
140.3752,51.57685,402.0827
134.67354,49.744633,403.45795
188.57845,56.72201,403.06488
148.13835,51.487064,404.96323
199.66945,56.45144,405.21475
278.88565,60.22349,409.00916
279.1618,60.18708,409.7879
213.76608,59.588604,410.41678
200.46977,56.08057,411.32208
182.55473,51.94569,413.14716
277.9282,59.407024,414.03708
262.1935,54.66786,414.35925
262.30225,54.700325,414.46036
214.1975,58.62574,415.74155
219.07043,58.639244,419.35156
283.26443,57.59323,422.84894
205.81001,56.62376,424.7127
282.56012,57.488632,423.9107
283.9306,57.137394,426.40363
205.12604,56.558475,427.43582
192.035,51.359306,430.6512
288.8852,59.45915,431.9483
259.57593,60.82968,432.10632
190.63249,51.462418,431.62067
291.0358,61.947628,434.78223
301.3098,58.378468,443.40253
308.93768,59.383762,443.33572
301.8968,58.4624,445.4007
302.25827,58.57885,445.64056
301.9254,58.385933,446.26822
175.08601,55.657024,446.44675
186.26414,53.353214,446.6727
179.31474,53.794823,448.2729
178.31812,53.60789,451.1962
181.16774,51.93688,452.33594
292.89975,57.388,458.10904
247.46072,58.975796,458.50543
291.65598,57.539318,460.24124
280.061,60.747097,459.66794
280.85095,60.48967,461.01514
275.86975,60.91087,461.0564
292.06122,56.76224,464.28152
292.0671,56.514244,464.9812
185.75539,50.782185,467.9326
212.36823,56.2179,471.6014
205.61461,50.823524,479.3285
243.31915,55.64623,484.39835
227.86647,54.62376,484.968
237.08183,54.80192,486.95792
210.75952,62.773643,370.8128
306.8609,73.84451,156.65031
310.20398,74.5582,166.84718
247.99327,58.063007,459.3488
296.50488,74.03833,139.84433
238.92229,62.64178,338.15753
156.0165,51.854378,403.25717
297.80798,73.29809,139.37865
283.96863,76.36692,153.68286
227.75485,76.919975,164.08588
320.45508,72.27254,172.46751
188.48834,67.6074,179.81348
194.2129,68.7887,181.5835
355.01175,72.89073,201.73729
348.4413,75.94342,210.74266
108.85099,64.15173,234.48813
377.14682,72.09188,235.0046
380.53085,73.2974,242.10223
98.07226,57.616463,241.37407
390.46027,71.234215,292.19913
96.0309,59.1724,309.48218
220.7422,60.391262,332.8536
219.85056,65.60645,342.73926
170.07332,58.251656,360.1225
369.87518,67.54879,371.8127
194.38243,60.499153,379.68436
115.996025,50.707096,389.19116
209.61485,55.8195,401.36078
266.7153,55.062046,424.37222
186.62407,52.935223,445.2613
277.7716,70.971954,117.94557
268.80884,70.891075,126.79096
289.93008,71.53318,129.96399
291.15918,71.57059,130.9479
216.18127,71.031456,142.98203
299.6636,74.33566,144.43872
301.81967,73.46519,145.29639
302.22748,73.47042,146.40605
297.93665,75.8333,148.74228
208.12927,74.01415,149.17389
306.24832,72.257385,148.91566
307.35254,72.5566,150.47922
242.58246,67.736404,150.19415
309.61847,73.02639,154.24904
222.49457,76.07194,159.64038
227.39189,77.07134,161.6836
300.82977,76.21323,176.28668
225.61328,76.226494,179.19048
336.78925,70.67836,182.56485
337.5595,71.01505,183.501
338.13904,71.43011,184.56244
141.50809,62.212856,184.20273
339.01962,72.69529,187.06358
303.00568,75.885086,188.26991
340.56174,72.9186,187.81218
342.3239,72.92135,188.64761
349.1364,72.224556,194.23438
349.0941,72.433426,195.09348
350.94833,72.891075,199.46272
114.46204,58.92182,215.05966
370.52466,70.26901,223.09294
177.10367,65.30674,235.21262
362.57132,76.367424,238.32423
350.22797,75.03894,241.31807
98.52654,57.806477,240.54999
340.17355,72.872345,265.93533
388.08356,71.14052,278.30374
103.88935,62.555214,281.00644
297.98572,66.98722,294.3016
137.49692,62.818546,311.627
237.97478,62.265728,335.4093
253.1315,63.118237,345.2855
243.72862,62.47519,346.1016
215.3726,64.76039,348.25024
250.5311,63.966866,354.95474
376.26334,69.33603,356.64966
122.41369,58.870197,356.8221
125.258644,57.991196,372.36798
243.04155,53.768353,374.63608
194.1849,61.266155,376.82297
277.66437,61.574993,376.81046
195.09186,59.60014,381.41684
119.1398,49.497974,393.07574
120.53161,49.482677,393.92825
210.32881,55.173794,394.4098
130.4321,49.644627,398.9492
323.8593,58.82342,403.20148
164.53249,52.713284,399.8076
135.08821,49.406536,402.4341
197.2576,54.421337,400.65503
190.44876,56.088562,403.15335
215.05751,56.89455,420.66608
196.69205,49.262463,420.6885
312.98032,59.612206,437.3749
186.2071,53.30473,443.90826
187.01892,52.240585,447.26797
309.71222,57.419487,456.3294
310.65073,57.44809,456.58618
243.73277,53.659973,487.14758
272.2709,70.41031,115.015175
274.93857,70.99906,116.56722
276.39645,71.107956,117.65748
278.04352,71.13182,119.1874
227.84058,81.570145,130.98338
261.18756,73.009346,130.91574
183.80179,64.88111,129.5602
292.74554,71.387764,132.09189
185.67949,66.274925,132.08336
213.5517,69.64987,138.36533
214.54852,69.77252,138.63159
286.8399,75.9748,140.29536
298.8709,72.935295,139.49316
302.03854,73.16347,144.28305
171.47034,63.800846,144.30524
302.61093,73.437614,147.19725
194.24513,72.69988,147.27428
306.1112,71.84142,147.7933
241.12314,67.64517,147.7854
174.88933,67.16484,147.73544
243.95038,67.118,149.00917
307.0397,72.36168,149.81223
220.37622,73.283844,150.85287
221.5745,73.27701,151.25122
173.82236,67.348366,150.29417
308.5586,73.034706,152.70877
309.38675,72.99058,153.53845
310.24176,72.76794,153.95885
311.91403,72.378456,155.70059
312.7655,72.03812,157.78761
313.10242,71.92069,158.60037
313.077,71.96374,159.10324
223.10258,76.50161,161.33484
230.31215,76.70166,168.80229
227.33522,75.982864,176.94046
264.86304,72.02894,177.25365
224.65797,76.40478,178.7691
228.47803,75.80875,179.05434
330.96466,71.28155,180.50398
333.63678,70.96022,181.52003
333.82895,71.12008,181.9681
145.51173,64.099045,184.04318
195.01936,69.64259,185.23822
195.47794,69.726654,185.57693
339.69162,72.89523,187.51346
299.94244,75.697105,189.06319
348.23767,72.54753,194.27246
346.7955,73.17972,194.54759
253.17026,70.82304,195.66307
230.57379,73.54439,198.58687
350.91736,72.70064,198.77348
134.17453,67.66698,199.19246
355.9525,72.916794,202.49596
358.91235,72.546165,204.11566
121.08719,60.68467,203.05312
120.27629,60.4369,204.37256
120.18268,61.153763,207.2812
362.45673,72.08032,210.72795
362.91962,72.00031,211.50322
118.317184,61.11906,211.91203
256.1753,70.48633,213.38591
363.04358,72.24689,216.00754
362.7352,72.79527,218.0924
363.17993,72.548294,218.26033
111.68156,58.830326,219.80943
216.2648,72.749405,221.98329
109.54201,58.722897,222.74893
108.30904,58.1291,223.1114
370.87973,70.93701,225.48053
104.90736,58.27156,227.08911
284.0687,69.39882,228.16185
