MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,243.61,216.57,25.02,4/14/25,,318.69,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,210.63,178.01,31.5,4/14/25,,353.83,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,296.21,267.62,25.21,4/14/25,,330.28,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,229.95,200.96,25.01,4/14/25,,294.38,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,281.67,254.17,26.23,4/14/25,,346.86,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,231.48,202.19,26.23,4/14/25,,322.59,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,243.27,192.08,29.5,4/14/25,,332.63,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,278.52,251.97,24.91,4/14/25,,336.17,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,30.58,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.2,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,31.7,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.69,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.28,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.3,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,26.66,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,29.94,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,25.33,4/16/25,DAY_1_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,30.37,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.1,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,31.78,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.49,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.72,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.44,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,27.42,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,29.9,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,25.3,4/17/25,DAY_2_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,30.62,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.04,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,31.19,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.29,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.69,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.14,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,27.25,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,29.76,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,24.87,4/18/25,DAY_3_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,30.98,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.29,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,31.69,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.25,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.6,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.1,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,26.72,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,30.14,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,25.02,4/19/25,DAY_4_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,31,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.46,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,31.71,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.47,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.69,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.31,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,26.77,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,30.36,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,24.96,4/20/25,DAY_5_INJECTIONS,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201001,C57BL/6J,8097,6B,A6,370-F,1/7/25,M,CHOW,,,31.63,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201002,C57BL/6J,8096,6B,B6,370-F,1/7/25,M,CHOW,,,25.45,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
2489201003,C57BL/6J,8095,6B,C6,370-F,1/7/25,M,CHOW,,,32.04,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588103,C57BL/6J,8103,6B,D6,370-F,1/7/25,M,CHOW,,,25.69,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588102,C57BL/6J,8102,6B,E6,370-F,1/7/25,M,CHOW,,,25.93,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588101,C57BL/6J,8101,6B,F6,370-F,1/7/25,M,CHOW,,,26.3,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588100,C57BL/6J,8100,6B,G6,370-F,1/7/25,M,CHOW,,,26.88,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588099,C57BL/6J,8099,6B,A7,370-F,1/7/25,M,CHOW,,,30.55,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
B00002588098,C57BL/6J,8098,6B,B7,370-F,1/7/25,M,CHOW,,,25.95,4/21/25,SAC_AND_WHITE_DEPOSIT_QUANTIFICATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,JACKSON_LABORATORIES,664,,,2303-40942A
