MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9418,CD1,6A,,370-F,7/13/25,M,LFD,20.09,15.46,,11/28/25,,14.22,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,13.86,5.15,,12/1/25,,10.52,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,14.14,6.48,,12/1/25,,13.56,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,14.29,6.49,,12/1/25,,11.79,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.98,4.27,,12/1/25,,13.76,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,14.04,2.66,,12/1/25,,13.42,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,14.72,4.62,,12/1/25,,13.72,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,14,2.47,,12/1/25,,13.69,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,14.85,4.29,,12/1/25,,13.87,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,14.17,2.18,,12/1/25,,13.67,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,16.68,4.03,,12/1/25,,14.2,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,16.19,0,,12/1/25,,19.74,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,13.91,0,,12/1/25,,17.84,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,16.22,4.74,,12/1/25,,12.81,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,15.23,2.25,,12/1/25,,17.8,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,14.22,3.14,,12/1/25,,14.63,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,10.52,3.89,36.66,12/3/25,,13.45,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,13.56,7.02,44.77,12/3/25,,10.89,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,11.79,5.97,29.41,12/3/25,,11.75,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.76,5.87,52.21,12/3/25,,12.57,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,13.42,5.44,60.86,12/3/25,,13.07,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,13.72,7.91,32.03,12/3/25,,10.62,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,13.69,5.78,43.15,12/3/25,,13.86,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,13.87,6.12,45.76,12/3/25,,12.42,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,13.67,4.23,38.66,12/3/25,,12.38,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,14.2,5.59,27.33,12/3/25,,12.36,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,19.74,7.26,26.29,12/3/25,,17.41,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,17.84,6.55,30.08,12/3/25,,14.71,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,12.81,4.92,28.45,12/3/25,,12.7,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,17.8,8.9,46.07,12/3/25,,14.12,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,14.63,7.51,39.81,12/3/25,,12.75,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,13.45,6.43,,12/5/25,,18.36,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,10.89,4.01,,12/5/25,,16.5,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,11.75,5.35,,12/5/25,,16,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,12.57,6.31,,12/5/25,,14.25,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,13.07,5.47,,12/5/25,,16.63,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,10.62,4.34,,12/5/25,,14.23,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,13.86,6.97,,12/5/25,,16.28,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,12.42,5.2,,12/5/25,,15.85,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,12.38,4.94,,12/5/25,,16.56,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,12.36,4.61,,12/5/25,,17.03,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,17.41,6.7,,12/5/25,,19.28,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,14.71,4.01,,12/5/25,,20.77,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,12.7,5.23,,12/5/25,,18.44,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.12,6.44,,12/5/25,,18.3,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,12.75,5.44,,12/5/25,,17.51,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,18.36,8.27,,12/8/25,,12.37,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,16.5,6.98,,12/8/25,,11.31,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,16,6.9,,12/8/25,,13.52,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,14.25,3.72,,12/8/25,,12.08,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,16.63,5.43,,12/8/25,,12.48,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,14.23,5.76,,12/8/25,,11.56,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,16.28,6.84,,12/8/25,,11.29,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,15.85,3.25,,12/8/25,,15.38,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,16.56,4.33,,12/8/25,,15.14,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,17.03,4.31,,12/8/25,,15.81,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,19.28,2.82,,12/8/25,,17.08,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,20.77,6.65,,12/8/25,,16.16,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,18.44,8.35,,12/8/25,,13.09,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,18.3,6.81,,12/8/25,,14.02,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,17.51,7.17,,12/8/25,,14.33,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,12.37,4.76,37.48,12/10/25,,11.25,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,11.31,5.84,46.24,12/10/25,,10.7,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,13.52,6.58,31.36,12/10/25,,11.19,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,12.08,4.08,53.45,12/10/25,,13.31,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,12.48,4.28,61.83,12/10/25,,11.02,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,11.56,5.54,31.54,12/10/25,,11.58,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,11.29,4.49,42.18,12/10/25,,11.29,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,15.38,9.69,45.89,12/10/25,,11.01,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,15.14,6.73,37.23,12/10/25,,12.52,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,15.81,5.4,27.18,12/10/25,,16.51,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,17.08,6.14,26.83,12/10/25,,18.3,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,16.16,7.57,30.54,12/10/25,,14,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,13.09,5.81,27.14,12/10/25,,12.22,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.02,4.34,46.46,12/10/25,,14.78,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,14.33,4.72,42.12,12/10/25,,15.88,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,11.25,6.15,,12/12/25,,15.15,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,10.7,5.15,,12/12/25,,14.42,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,11.19,5.59,,12/12/25,,14.71,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.31,7.7,,12/12/25,,14.51,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,11.02,4,,12/12/25,,14.04,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,11.58,5.41,,12/12/25,,14.29,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,11.29,4.06,,12/12/25,,14.51,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,11.01,4.22,,12/12/25,,16.59,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,12.52,3.75,,12/12/25,,18.19,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,16.51,7.55,,12/12/25,,19.06,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,18.3,8.61,,12/12/25,,19.46,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,14,2.57,,12/12/25,,21.69,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,12.22,4.6,,12/12/25,,16.13,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.78,6.76,,12/12/25,,19.24,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,15.88,8.73,,12/12/25,,18.54,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,15.15,4.21,,12/15/25,,13.46,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,14.42,7.03,,12/15/25,,10.89,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,14.71,7.04,,12/15/25,,12.27,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,14.51,4.23,,12/15/25,,13.36,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,14.04,3.96,,12/15/25,,12.45,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,14.29,3.88,,12/15/25,,14.33,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,14.51,4.84,,12/15/25,,13.5,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,16.59,3.43,,12/15/25,,14.44,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,18.19,5.99,,12/15/25,,14.33,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,19.06,3.3,,12/15/25,,17.19,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,19.46,3.47,,12/15/25,,18.16,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,21.69,6.67,,12/15/25,,17.23,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,16.13,4.99,,12/15/25,,12.47,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,19.24,7.41,,12/15/25,,13.94,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,18.54,6.21,,12/15/25,,15.11,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,13.46,5.98,37.36,12/17/25,,17.92,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,10.89,4.1,46.72,12/17/25,,17.68,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,12.27,4.92,31.22,12/17/25,,16.86,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.36,5.88,53.72,12/17/25,,20.8,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,12.45,4.16,62.71,12/17/25,,16.28,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,14.33,5.83,36.47,12/17/25,,17.35,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,13.5,6.05,44.55,12/17/25,,17.08,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,14.44,4.54,51.35,12/17/25,,16.18,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,14.33,4.51,40,12/17/25,,14.05,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,17.19,7.02,28.26,12/17/25,,15.61,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,18.16,6.55,28.32,12/17/25,,15.78,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,17.23,6.95,33.28,12/17/25,,15.05,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,12.47,4.47,29.33,12/17/25,,14.82,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,13.94,5.69,48.4,12/17/25,,14.77,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,15.11,6.79,43.83,12/17/25,,15.14,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,17.92,10.91,,12/19/25,,17.71,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,17.68,13.14,,12/19/25,,17.8,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,16.86,11.7,,12/19/25,,17.62,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,20.8,14.64,,12/19/25,,18.17,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,16.28,10.45,,12/19/25,,16.73,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,17.35,11.56,,12/19/25,,17.17,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,17.08,10.91,,12/19/25,,17.6,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,16.18,9.4,,12/19/25,,18.73,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,14.05,6.23,,12/19/25,,17.7,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,15.61,5.84,,12/19/25,,19.77,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,15.78,4.9,,12/19/25,,19.2,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,15.05,5.59,,12/19/25,,21.65,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,14.82,8.4,,12/19/25,,16.92,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.77,7.43,,12/19/25,,18.91,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,15.14,7.89,,12/19/25,,19.62,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,17.71,8.72,,12/22/25,,15.5,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,17.8,9.22,,12/22/25,,15.32,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,17.62,8.55,,12/22/25,,13.75,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,18.17,9.43,,12/22/25,,14.03,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,16.73,6.85,,12/22/25,,13.23,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,17.17,10.05,,12/22/25,,14.74,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,17.6,8.34,,12/22/25,,14.36,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,18.73,9.03,,12/22/25,,15.62,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,17.7,5.88,,12/22/25,,13.22,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,19.77,6.22,,12/22/25,,14.36,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,19.2,2.28,,12/22/25,,15.1,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,21.65,7.68,,12/22/25,,14.24,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,16.92,6.65,,12/22/25,,16.94,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,18.91,5.14,,12/22/25,,14.92,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,19.62,8.08,,12/22/25,,15.17,NO,D12450Hi,,,,,,2409-42370A
