ID,Fat,Lean,Weight,Date,SEX,COHORT,STRAIN,AIM,DIET_FORMULA,adiposity_index,n_measurement
2307,7.65,22.49,29.34,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.34015117830146735,1
2308,8.89,24.42,32.71,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.36404586404586403,1
2309,9.05,22.97,31.74,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.3939921636917719,1
2310,12.71,24.53,36.95,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.5181410517733388,1
2311,17.65,23.71,40.51,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.7444116406579502,1
2312,16.8,24.31,40.07,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.6910736322501029,1
2313,16.63,22.61,38.2,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.735515258735073,1
2314,10.3,24.78,34.27,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.4156577885391445,1
2315,18.89,24.4,42.02,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.7741803278688525,1
2316,21.89,24.15,45.39,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.9064182194616978,1
2317,9.5,21.48,29.42,2025-01-09,F,7,C57BL6/J,FISETIN,D12451i,0.44227188081936686,1
2318,10.97,22.98,33.13,2025-01-09,F,7,C57BL6/J,FISETIN,D12450Hi,0.4773716275021758,1
2319,13.94,31.56,45.6,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.4416983523447402,1
2320,4.62,30.02,34.07,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.15389740173217856,1
2321,19.59,35.73,55.4,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.5482787573467675,1
2322,24.69,35.07,59.95,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.7040205303678357,1
2323,8.58,33.37,41.02,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.25711717111177707,1
2324,17.61,29.78,46.66,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.5913364674278039,1
2325,18.39,32.45,50.28,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.5667180277349768,1
2326,14.01,32.85,46.33,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.42648401826484017,1
2327,7.33,33.28,40.12,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.22025240384615383,1
2328,6.94,33.33,39.8,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.20822082208220824,1
2329,4.08,31.55,35.06,2025-01-09,M,7,C57BL6/J,FISETIN,D12450Hi,0.12931854199683043,1
2330,8.27,31.61,39.24,2025-01-09,M,7,C57BL6/J,FISETIN,D12451i,0.2616260677000949,1
3706,13.96,24.3,38.39,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.574485596707819,3
3707,23.39,27.16,50.3,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8611929307805597,3
3708,21.93,25.72,47.66,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8526438569206843,3
3709,20.76,25.05,45.68,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8287425149700599,3
3710,25.58,26.31,51.93,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.9722538958570885,3
3711,24.15,24.27,48.05,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.9950556242274412,3
3712,22.57,28.83,51.15,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7828650711064864,3
3713,17.66,26.07,43.39,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6774069812044495,3
3714,20.23,26.29,46.09,2025-01-15,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7694941042221377,3
3716,17.53,23.93,41.29,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7325532804011702,3
3717,15.71,26.41,41.78,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5948504354411208,3
3718,21.37,24.76,45.69,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8630856219709209,3
3719,20.17,24.21,43.98,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8331268071045023,3
3720,11.41,22.97,34.08,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.49673487157161517,3
3721,16.05,25.88,41.99,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.6201700154559506,3
3722,14.54,26.56,40.58,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5474397590361446,2
3723,20.03,24.83,44.69,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.806685461135723,3
3724,19.61,24.1,43.19,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8136929460580912,2
3725,20.27,22.02,41.42,2025-01-15,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.9205267938237965,2
3726,19.11,24.05,42.8,2025-01-15,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.7945945945945946,3
3727,16.75,25.39,41.86,2025-01-15,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.659708546671918,2
3728,19.13,24.54,43.05,2025-01-15,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.7795436022819886,2
3729,21.71,25.79,47.3,2025-01-15,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.8417991469561846,2
3706,14.37,25.17,39.75,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.570917759237187,4
3707,23.43,28.22,51.88,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8302622253720766,4
3709,20.99,25.69,46.51,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8170494355780459,4
3711,22.88,24.71,47.03,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.9259409146094698,4
3712,23.59,28.69,52.14,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8222377134890205,4
3713,18.78,26.33,44.67,2025-01-27,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7132548423851122,4
3716,17.97,24.01,41.87,2025-01-27,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7484381507705122,4
3717,15.89,26.16,41.4,2025-01-27,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.6074159021406728,4
3708,22.47,26.66,48.73,2025-01-29,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8428357089272318,4
3710,25.95,26.42,51.94,2025-01-29,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.9822104466313398,4
3714,20.28,26.76,46.94,2025-01-29,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.757847533632287,4
3718,20.72,25.68,45.81,2025-01-29,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8068535825545171,4
3719,20.21,24.37,43.73,2025-01-29,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.829298317603611,4
3720,11.47,23.7,35.05,2025-01-29,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.48396624472573846,4
3721,15.07,26.92,42.26,2025-01-29,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5598068350668648,4
3726,21.31,23.69,44.86,2025-01-29,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.8995356690586744,4
3722,14.96,27.36,42.1,2025-02-07,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5467836257309941,3
3723,20.46,26.17,46.06,2025-02-07,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7818112342376767,4
3724,19.3,25,43.89,2025-02-07,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.772,3
3725,22.07,23.22,44.62,2025-02-07,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.9504737295434971,3
3727,17.79,26.3,43.82,2025-02-07,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.6764258555133079,3
3728,20.01,26.01,45.12,2025-02-07,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.7693194925028836,3
3729,22.91,27.04,49,2025-02-07,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.8472633136094675,3
7869,4.89,25.8,30.7,2025-02-11,M,2,C57BL6/J,EEGAP,D12450Ki,0.18953488372093022,6
7862,9.33,27.78,36.7,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.33585313174946,6
7881,1.78,18.83,21.1,2025-02-11,F,2,C57BL6/J,EEGAP,D12450Ki,0.09453000531067447,6
7870,2.54,23.02,25.8,2025-02-11,M,2,C57BL6/J,EEGAP,D12450Ki,0.11033883579496091,6
7867,13.27,25.69,38.6,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.5165434021019851,6
7882,2.12,19.33,21.9,2025-02-11,F,2,C57BL6/J,EEGAP,D12450Ki,0.10967408173823075,6
7871,10.37,28.44,38.9,2025-02-11,M,2,C57BL6/J,EEGAP,D12450Ki,0.36462728551336143,6
7868,3.2,24.43,27.6,2025-02-11,M,2,C57BL6/J,EEGAP,D12450Ki,0.13098649201801066,6
7864,11.05,25.86,36.4,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.42730085073472546,6
7866,10.51,25.45,35.7,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.4129666011787819,6
7873,5.12,19.8,25.3,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.2585858585858586,6
7880,2.1,18.26,20.8,2025-02-11,F,2,C57BL6/J,EEGAP,D12450Ki,0.11500547645125958,6
7863,11.25,27.31,38.3,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.4119370194068107,6
7883,1.83,18.03,20.3,2025-02-11,F,2,C57BL6/J,EEGAP,D12450Ki,0.10149750415973377,6
7876,3.77,19.21,23.4,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.19625195210827692,6
7872,3.11,17.6,21.2,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.17670454545454542,6
7874,4.87,18.93,24.2,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.2572636027469625,6
7875,4.56,20.92,25.7,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.21797323135755253,6
7860,16.26,26.75,42.2,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.6078504672897197,6
7861,14.11,26.39,39.8,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.5346722243273967,6
7865,16.95,31.66,47.9,2025-02-11,M,2,C57BL6/J,EEGAP,D12451i,0.5353758686039166,6
7877,4.61,20.88,25.8,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.22078544061302685,6
7878,3.47,18.78,22.7,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.1847710330138445,6
7879,3.29,18.83,22.5,2025-02-11,F,2,C57BL6/J,EEGAP,D12451i,0.17472118959107807,6
4802,0.92,23.68,24.53,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.03885135135135135,1
4803,2.15,23.1,25.03,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.09307359307359306,1
4304,1.22,23.58,24.53,2025-02-17,NA,NA,NA,NA,NA,0.05173876166242579,1
4805,0.99,23.74,24.85,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.04170176916596462,1
4806,1.74,25.05,26.3,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.06946107784431138,1
4807,0.66,20.31,20.6,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.03249630723781389,1
4808,0,13.46,13.57,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0,1
4809,1.37,22.54,23.53,2025-02-17,M,10,C57BL6/J,UNCERTAINTY,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.06078083407275955,1
3714,21.23,28.09,48.55,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7557849768600926,5
3712,23.05,30.13,52.54,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7650182542316628,5
3707,23.14,27.81,50.12,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8320747932398418,5
3706,15.41,24.6,39.76,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6264227642276422,5
3721,16.93,27.44,43.85,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.6169825072886297,5
3718,19.39,25.91,44.76,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7483597066769587,5
3726,23.59,26.36,49.12,2025-02-20,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.8949165402124432,5
3717,16.02,26.65,42.27,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.6011257035647279,5
3720,12.21,24.91,37.14,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.4901645925331193,5
3727,15.99,26.08,41.68,2025-02-20,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.6131134969325154,4
3719,21.67,25.89,46.76,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8370027037466203,5
3724,17.41,25.4,42.45,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.6854330708661418,4
3723,18.61,25.87,43.9,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7193660610746038,5
3729,20.09,27.67,47.54,2025-02-20,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.7260571015540296,4
3725,17.61,23.01,39.91,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7653194263363754,4
3728,19.48,26.05,44.8,2025-02-20,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.7477927063339731,4
3709,20.09,26.47,45.8,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7589724216093692,5
3710,28.05,28.36,55.2,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.9890691114245417,5
3708,22.57,27.21,49.1,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8294744579198824,5
3716,18.79,25.53,44,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.735996866431649,5
3711,21.58,25.82,46.6,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8357862122385746,5
3713,18.66,26.96,44.8,2025-02-20,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6921364985163204,5
3722,13.53,26.43,39.8,2025-02-20,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5119182746878547,4
3727,14.17,26.14,40.7,2025-03-07,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.5420811017597551,5
3718,15.78,26.57,42.8,2025-03-07,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5939028980052691,6
3711,17.06,25.56,42.3,2025-03-07,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6674491392801252,6
7867,14.67,25.53,39.7,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.5746180963572267,7
7866,12.79,25.05,37.4,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.5105788423153692,7
7865,16.51,32.49,47.8,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.5081563558017852,7
7864,12.81,25.51,37.8,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.502156017248138,7
7863,13.28,27.4,40.1,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.4846715328467153,7
7862,9.41,26.34,35.2,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.3572513287775247,7
7861,15.26,27.24,41.8,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.5602055800293686,7
7860,16.65,26.82,426,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.6208053691275167,7
7879,5.31,20.38,26,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.260549558390579,7
7875,5.37,21.86,27.4,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.24565416285452882,7
7874,5.48,19.34,24.9,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.2833505687693899,7
7873,6.71,20.55,27.6,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.3265206812652068,7
7878,3.63,18.92,22.9,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.19186046511627905,7
7877,6.45,21.72,28.5,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.2969613259668509,7
7872,3.36,18.28,22.3,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.18380743982494527,7
7876,3.35,20.09,23.8,2025-03-07,F,2,C57BL6/J,EEGAP,D12451i,0.16674962667994028,7
7871,7.76,26.28,33.8,2025-03-07,M,2,C57BL6/J,EEGAP,D12450Ki,0.2952815829528158,7
7870,2.38,23.32,25.7,2025-03-07,M,2,C57BL6/J,EEGAP,D12450Ki,0.1020583190394511,7
7869,3.94,26.12,30.1,2025-03-07,M,2,C57BL6/J,EEGAP,D12450Ki,0.15084226646248086,7
7868,2.61,24.14,27,2025-03-07,M,2,C57BL6/J,EEGAP,D12450Ki,0.10811930405965202,7
7863,1.36,18.78,20.4,2025-03-07,M,2,C57BL6/J,EEGAP,D12451i,0.0724174653887114,7
7882,1.25,19.2,20.9,2025-03-07,F,2,C57BL6/J,EEGAP,D12450Ki,0.06510416666666667,7
7881,1.48,19.45,21.3,2025-03-07,F,2,C57BL6/J,EEGAP,D12450Ki,0.07609254498714653,7
7880,1.58,18.01,20.1,2025-03-07,F,2,C57BL6/J,EEGAP,D12450Ki,0.08772903942254302,7
8097,1.45,24.34,25.8,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.05957271980279375,1
8096,1.25,21.54,22.8,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.058031569173630455,1
8095,1.31,24.24,25.6,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.05404290429042905,1
8098,1.3,21.67,22.8,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.05999077065066913,1
8099,1.3,23.05,24.1,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.05639913232104121,1
8100,1.25,22.16,23.3,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.056407942238267145,1
8101,1.82,22.02,23.7,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.08265213442325159,1
8102,0.85,21.37,22.2,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.03977538605521759,1
8103,1.14,20.58,21.8,2025-03-10,M,9,C57BL6/J,EEGAP,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,0.05539358600583091,1
3713,22.14,28.01,49.21,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.7904319885755087,6
3712,27.52,31.57,57.85,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.871713652201457,6
3711,22.35,27.31,48.73,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8183815452215306,7
3729,11.65,25.67,37.77,2025-03-28,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.4538371640046747,5
3728,12.67,23.58,36.33,2025-03-28,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.5373197625106022,5
3710,23.15,26,48.45,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8903846153846153,6
3709,23.04,28.21,50.46,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8167316554413329,6
3708,15.57,24.91,40.65,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6250501806503412,6
3707,25.5,29.38,53.97,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.8679373723621512,6
3706,16.67,25.21,41.37,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.661245537485125,6
3721,12.79,24.97,37.91,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.5122146575891069,6
3718,21.21,26.94,43.32,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7873051224944321,7
3714,17.95,26.86,44.7,2025-03-28,F,3,NZO/HlLtJ,EEGAP,D12450Ki,0.6682799702159344,6
3716,20.59,25.43,45.31,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.809673613841919,6
3717,19.97,28.04,47.43,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.7121968616262482,6
3726,27.27,27.12,53.26,2025-03-28,F,5,NZO/HlLtJ,EEGAP,D12450Ki,1.0055309734513274,6
3723,12.06,24.32,36.73,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.49588815789473684,6
3725,10.77,22.14,33.2,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.48644986449864497,5
3724,10.66,24.48,35.44,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.4354575163398693,5
3727,11.47,24.61,36.42,2025-03-28,F,5,NZO/HlLtJ,EEGAP,D12450Ki,0.4660707029662739,6
3719,22.72,25.93,47.88,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.8762051677593521,6
3720,9.82,22.9,33.04,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.42882096069868997,6
3722,7.47,25.1,33.08,2025-03-28,F,4,NZO/HlLtJ,EEGAP,D12450Ki,0.29760956175298803,5
7869,6.05,26.52,32.3,2025-03-31,M,2,C57BL6/J,EEGAP,D12450Ki,0.22812971342383107,8
7870,3.93,23.1,27.1,2025-03-31,M,2,C57BL6/J,EEGAP,D12450Ki,0.17012987012987013,8
7871,8.99,27.19,35.8,2025-03-31,M,2,C57BL6/J,EEGAP,D12450Ki,0.3306362633321074,8
7874,2.06,15.17,18,2025-03-31,F,2,C57BL6/J,EEGAP,D12451i,0.13579433091628215,8
7877,1.39,18.14,20.1,2025-03-31,F,2,C57BL6/J,EEGAP,D12451i,0.07662624035281146,8
7878,1.7,15.68,18.2,2025-03-31,F,2,C57BL6/J,EEGAP,D12451i,0.10841836734693877,8
7880,3.73,17.81,22,2025-03-31,F,2,C57BL6/J,EEGAP,D12450Ki,0.2094329028635598,8
7881,4.12,18.8,23.3,2025-03-31,F,2,C57BL6/J,EEGAP,D12450Ki,0.21914893617021278,8
7883,3.68,18.32,22.4,2025-03-31,F,2,C57BL6/J,EEGAP,D12450Ki,0.20087336244541484,7
