ID,DIET_FORMULA,INTAKE_GR,DATE,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,DIET_CODE
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,14.099999999999994,2024-11-06,2,7.049999999999997,CHOW,3.1,21.854999999999993,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,14.159999999999997,2024-11-08,2,7.079999999999998,CHOW,3.1,21.947999999999997,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,18.01000000000002,2024-11-11,3,6.00333333333334,CHOW,3.1,18.610333333333354,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,NA,2024-11-12,1,NA,CHOW,3.1,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,7.189999999999998,2024-11-13,1,7.189999999999998,CHOW,3.1,22.288999999999994,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,12.339999999999975,2024-11-15,2,6.1699999999999875,CHOW,3.1,19.126999999999963,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,NA,2024-11-18,3,NA,LFD,3.82,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,3.5500000000000007,2024-11-20,2,1.7750000000000004,LFD,3.82,6.780500000000001,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,7.379999999999999,2024-11-22,2,3.6899999999999995,LFD,3.82,14.095799999999997,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,11.629999999999999,2024-11-25,3,3.8766666666666665,LFD,3.82,14.808866666666665,F,3,NZO/HlLtJ,EEGAP,D12450Ki
