MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,9,1,19.63,11.75,NA,4/8/24,,29.9,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,9,1,21.8,20.33,NA,4/8/24,,28.9,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,9,1,21.51,14.96,NA,4/8/24,,30.27,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,9,1,21.85,14.41,NA,4/8/24,,28.43,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,9,1,21.77,14.94,NA,4/8/24,,32.76,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,9,1,21.91,13.34,NA,4/8/24,,31.24,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,9,1,21.99,13.15,NA,4/8/24,,33.6,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,9,1,21.9,13.64,NA,4/8/24,,28.62,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,9,1,22.18,14.42,NA,4/8/24,,31.09,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,9,1,22.08,14.44,NA,4/8/24,,32.73,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,9,1,21.77,14.77,NA,4/8/24,,29.23,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,9,1,19.53,14.32,NA,4/8/24,,30.81,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,9,1,20.13,14.35,NA,4/8/24,,33.07,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,9,1,22.43,13.71,NA,4/8/24,,29.53,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,9,1,22.27,19.03,NA,4/8/24,,30.79,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,9.3,1.3,30.96,26.62,17.38,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,9.3,1.3,29.51,24.96,18.5,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,9.3,1.3,31.52,26.88,17.21,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,9.3,1.3,30.72,25.85,17.74,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,9.3,1.3,28.71,23.28,18.61,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,9.3,1.3,28.15,23.69,18.53,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,9.3,1.3,29.34,24.96,19.87,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,9.3,1.3,28.91,24.23,18.7,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,9.3,1.3,31.5,28,16.72,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,9.3,1.3,29.9,26.65,18.07,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,9.3,1.3,28.9,24.65,16.22,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,9.3,1.3,30.27,24.52,16.19,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,9.3,1.3,28.43,24.01,23.93,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,9.3,1.3,32.76,27.15,21.53,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,9.3,1.3,31.24,25.64,22.91,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,9.3,1.3,33.6,26.81,27.21,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,9.3,1.3,28.62,22.39,26.05,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,9.3,1.3,31.09,25.23,23.84,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,9.3,1.3,32.73,26.41,23.99,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,9.3,1.3,29.23,23.96,24.29,4/10/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,9.3,1.3,30.81,23.82,23.14,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,9.3,1.3,33.07,24.26,24.24,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,9.3,1.3,29.53,24.41,23.18,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,9.3,1.3,30.79,26.88,23.51,4/10/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,9.5,1.5,26.62,22.24,NA,4/12/24,,25.62,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,9.5,1.5,24.96,19.5,NA,4/12/24,,25.88,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,9.5,1.5,26.88,22.05,NA,4/12/24,,26.07,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,9.5,1.5,25.85,21.25,NA,4/12/24,,25.9,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,9.5,1.5,23.28,18.14,NA,4/12/24,,25.61,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,9.5,1.5,23.69,19.55,NA,4/12/24,,23.18,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,9.5,1.5,24.96,21.27,NA,4/12/24,,23.9,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,9.5,1.5,24.23,18.43,NA,4/12/24,,22.75,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,9.5,1.5,28,22.6,NA,4/12/24,,26.29,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,9.5,1.5,26.65,19.94,NA,4/12/24,,25.36,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,9.5,1.5,24.65,19.45,NA,4/12/24,,26.53,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,9.5,1.5,24.52,18.74,NA,4/12/24,,28.68,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,9.5,1.5,24.01,20.24,NA,4/12/24,,26.22,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,9.5,1.5,27.15,21.98,NA,4/12/24,,24.88,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,9.5,1.5,25.64,20.35,NA,4/12/24,,25.89,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,9.5,1.5,26.81,20.54,NA,4/12/24,,24.82,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,9.5,1.5,22.39,17.41,NA,4/12/24,,25.51,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,9.5,1.5,25.23,19.77,NA,4/12/24,,24.49,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,9.5,1.5,26.41,21.17,NA,4/12/24,,25.15,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,9.5,1.5,23.96,18.78,NA,4/12/24,,25.44,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,9.5,1.5,23.82,18.18,NA,4/12/24,,28.71,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,9.5,1.5,24.26,17.41,NA,4/12/24,,28.19,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,9.5,1.5,24.41,18.62,NA,4/12/24,,27.72,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,9.5,1.5,26.88,22.47,NA,4/12/24,,27.71,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,10,2,25.62,19.67,NA,4/15/24,,20.16,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,10,2,25.88,18.45,NA,4/15/24,,22.39,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,10,2,26.07,19.32,NA,4/15/24,,22.02,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,10,2,25.9,18.72,NA,4/15/24,,22.75,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,10,2,25.61,19.16,NA,4/15/24,,21,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,10,2,23.18,16,NA,4/15/24,,20.19,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,10,2,23.9,17.69,NA,4/15/24,,20.12,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,10,2,22.75,16.02,NA,4/15/24,,20.88,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,10,2,26.29,19.3,NA,4/15/24,,27.63,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,10,2,25.36,18.36,NA,4/15/24,,26.47,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,10,2,26.53,19.27,NA,4/15/24,,24.23,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,10,2,28.68,22.13,NA,4/15/24,,27.16,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,10,2,26.22,19.6,NA,4/15/24,,20.09,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,10,2,24.88,18.18,NA,4/15/24,,20.5,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,10,2,25.89,18.16,NA,4/15/24,,20.74,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,10,2,24.82,16.25,NA,4/15/24,,21.43,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,10,2,25.51,16.99,NA,4/15/24,,22.74,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,10,2,24.49,16.46,NA,4/15/24,,21.26,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,10,2,25.15,17.1,NA,4/15/24,,22.18,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,10,2,25.44,17.59,NA,4/15/24,,20.09,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,10,2,28.71,20.31,NA,4/15/24,,25.29,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,10,2,28.19,21.27,NA,4/15/24,,27.48,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,10,2,27.72,19.07,NA,4/15/24,,25.64,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,10,2,27.71,21.26,NA,4/15/24,,27.49,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,10.3,2.3,20.16,15.35,18.2,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,10.3,2.3,22.39,17.78,19.78,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,10.3,2.3,22.02,17.99,18.2,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,10.3,2.3,22.75,19.39,17.78,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,10.3,2.3,21,15.59,19.22,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,10.3,2.3,20.19,15.34,18.27,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,10.3,2.3,20.12,15.31,19.56,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,10.3,2.3,20.88,15.58,20.95,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,10.3,2.3,27.63,24.64,17.22,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,10.3,2.3,26.47,26.05,18.26,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,10.3,2.3,24.23,24.24,15.94,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,10.3,2.3,27.16,23.35,16.61,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,10.3,2.3,20.09,15.3,24.89,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,10.3,2.3,20.5,18.76,21.74,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,10.3,2.3,20.74,17.36,22.75,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,10.3,2.3,21.43,16.38,28.28,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,10.3,2.3,22.74,17.82,27.7,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,10.3,2.3,21.26,15.65,24.94,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,10.3,2.3,22.18,16.23,25.2,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,10.3,2.3,20.09,16.34,24.73,4/17/24,,NA,NO,D12451i_research_diets,24030401/2.5kgi,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,10.3,2.3,25.29,19.09,22.93,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,10.3,2.3,27.48,24.37,24.26,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,10.3,2.3,25.64,20.41,23.76,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,10.3,2.3,27.49,26.11,23.53,4/17/24,,NA,NO,D12450Hi_research_diets,24030810/2.5kgi ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,10.5,2.5,15.35,11.77,NA,4/19/24,,22.66,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,10.5,2.5,17.78,13.92,NA,4/19/24,,23.24,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,10.5,2.5,17.99,13.66,NA,4/19/24,,22,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,10.5,2.5,19.39,15.15,NA,4/19/24,,21.23,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,10.5,2.5,15.59,10.74,NA,4/19/24,,23.95,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,10.5,2.5,15.34,11.06,NA,4/19/24,,24.36,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
