MICE_ID_RAR_GROUPED,MICE_ID_RAR_INDIVIDUAL,ID_MICE,RACK,LOCATION,COHORT,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,DAILY_FOOD_INTAKE_G,DAILY_FOOD_INTAKE_KCAL,BODY_WEIGHT_G,DATE,AIM,COMMENTS,FAT,LEAN,FREE_WATER,TOTAL_WATER,NEW_FOOD_END_SESSION_G,RESEARCH_DIET_FORMULA,LOT_FOOD,COMMENT_TWO,COMMENT_THREE,DATE_EUTHANASIA
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,21.2,13.2,NA,NA,NA,NA,27.6,7/2/24,CLARITY,ECHO_MRI_MEASUREMENT,3.63,25.03,0.02,19.69,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,21.2,13.2,NA,NA,NA,NA,32.8,7/2/24,CLARITY,ECHO_MRI_MEASUREMENT,6.99,26.5,0.19,21.67,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,18.2,10.2,NA,NA,NA,NA,28.2,7/2/24,CLARITY,ECHO_MRI_MEASUREMENT,6.37,22.75,0.16,17.03,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,18.2,10.2,NA,NA,NA,NA,26.1,7/2/24,CLARITY,ECHO_MRI_MEASUREMENT,3.99,23.6,0,17.53,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,21.3,13.3,15.06,8.69,3.2,15.1,30.51,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,21.3,13.3,14.64,10.37,2.1,10.1,26.82,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,21.3,13.3,14.82,10.53,2.1,10.1,30.22,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,21.3,13.3,15.27,10.47,2.4,9.2,25.53,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,21.3,13.3,16.96,12.13,2.4,9.2,27.35,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,21.3,13.3,20.76,15.49,2.6,10.1,31.9,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,18.3,10.3,15.33,10.75,2.3,10.8,27.76,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,18.3,10.3,11.8,6.86,2.5,9.4,26.01,7/3/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,21.5,13.5,8.69,6.87,0.9,4.3,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,6.3,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,21.5,13.5,10.37,6.89,1.7,8.2,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,7.25,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,21.5,13.5,10.53,7.62,1.5,6.9,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,6.54,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,21.5,13.5,10.47,5.1,2.7,10.3,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,9.72,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,21.5,13.5,12.13,6.48,2.8,10.8,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,9.21,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,21.5,13.5,15.49,9.74,2.9,11,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,9.41,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,18.5,10.5,10.75,6.93,1.9,9,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,7.57,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,18.5,10.5,6.86,1.67,2.6,9.9,NA,7/5/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,9.34,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,22,14,6.3,0,2.1,9.9,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,15.16,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,22,14,7.25,0.74,2.2,10.3,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.7,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,22,14,6.54,0.57,2,9.4,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.53,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,22,14,9.72,2.97,2.3,8.6,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.76,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,22,14,9.21,2.3,2.3,8.8,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,22,14,9.41,1.79,2.5,9.7,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.08,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,19,11,7.57,1.42,2.1,9.7,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.67,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,19,11,9.34,1.71,2.5,9.7,NA,7/8/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.08,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,22.3,14.3,15.16,9.4,2.9,13.6,30.19,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,22.3,14.3,14.7,11.21,1.7,8.3,26.56,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,22.3,14.3,14.53,9.78,2.4,11.2,29.54,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,22.3,14.3,12.76,7.51,2.6,10,25.75,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,22.3,14.3,14,8.59,2.7,10.3,27.92,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,22.3,14.3,13.08,6.73,3.2,12.1,31.8,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,19.3,11.3,10.67,7.02,1.8,8.6,27.86,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,19.3,11.3,13.08,7.92,2.6,9.9,27.32,7/10/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,22.5,14.5,9.4,5.9,1.8,8.3,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.42,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,22.5,14.5,11.21,7.53,1.8,8.7,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.37,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,22.5,14.5,9.78,5.83,2,9.3,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.74,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,22.5,14.5,7.51,3.39,2.1,7.9,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.26,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,22.5,14.5,8.59,2.92,2.8,10.8,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.28,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,22.5,14.5,6.73,1.89,2.4,9.2,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.04,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,19.5,11.5,7.02,3.8,1.6,7.6,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.46,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,19.5,11.5,7.92,3.3,2.3,8.8,NA,7/12/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.38,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,23,15,10.42,4.63,1.9,9.1,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.6,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,23,15,11.37,5.65,1.9,9,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.71,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,23,15,10.74,5.45,1.8,8.3,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.15,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,23,15,11.26,3.11,2.7,10.4,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.37,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,23,15,12.28,6.05,2.1,7.9,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.55,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,23,15,14.04,5.38,2.9,11,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,15.82,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,20,12,10.46,4.82,1.9,8.9,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.25,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,20,12,13.38,6.2,2.4,9.1,NA,7/15/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.1,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,23.3,15.3,10.6,5.28,2.7,12.6,30.35,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,23.3,15.3,12.71,7.92,2.4,11.3,27.25,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,23.3,15.3,10.15,5.26,2.4,11.6,28.66,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,23.3,15.3,14.37,8.75,2.8,10.7,26.15,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,23.3,15.3,12.55,6.39,3.1,11.8,28.2,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,23.3,15.3,15.82,10.54,2.6,10.1,31.98,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,20.3,12.3,10.25,5.63,2.3,10.9,27.74,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,20.3,12.3,14.1,8.2,3,11.3,27.42,7/17/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,23.5,15.5,8.83,4.24,2.3,10.9,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.6,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,23.5,15.5,7.92,4.75,1.6,7.5,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.9,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,23.5,15.5,9.13,5.04,2,9.7,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,9.4,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,23.5,15.5,8.75,3.5,2.6,10,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.1,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,23.5,15.5,9.82,4.57,2.6,10,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.91,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,23.5,15.5,10.54,4.11,3.2,12.3,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.25,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,20.5,12.5,8.89,4.45,2.2,10.5,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.96,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,20.5,12.5,8.2,3.01,2.6,9.9,NA,7/19/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.77,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,24,16,10.6,4.21,2.1,10.1,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.13,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,24,16,10.9,4.35,2.2,10.3,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.86,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,24,16,9.4,2.71,2.2,10.5,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.17,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,24,16,11.1,3.15,2.7,10.1,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.97,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,24,16,11.91,3.1,2.9,11.2,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,16.77,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,24,16,12.25,3.63,2.9,11,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,15.24,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,21,13,10.96,5.16,1.9,9.1,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.9,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,21,13,12.77,5.32,2.5,9.5,NA,7/22/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.86,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,24.3,16.3,13.13,7.62,2.8,13,31.08,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,24.3,16.3,11.86,7.38,2.2,10.6,27.82,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,24.3,16.3,11.17,6.26,2.5,11.6,28.9,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,24.3,16.3,12.97,8.08,2.4,9.3,25.85,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,24.3,16.3,16.77,10.52,3.1,11.9,28.71,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,24.3,16.3,15.24,9.52,2.9,10.9,32.5,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,21.3,13.3,12.9,9.13,1.9,8.9,27.53,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,21.3,13.3,12.86,6.82,3,11.5,27.69,7/24/24,CLARITY,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,24.5,16.5,7.62,4.38,1.6,7.7,NA,7/26/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,6.02,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,24.5,16.5,7.38,4.73,1.3,6.3,NA,7/26/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,5.83,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,24.5,16.5,6.26,2.29,2,9.4,NA,7/26/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,6.06,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,24.5,16.5,8.08,2.85,2.6,10,NA,7/26/24,CLARITY,NA,NA,NA,NA,NA,8.69,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,24.5,16.5,10.52,5.34,2.6,9.9,NA,7/26/24,CLARITY,NA,NA,NA,NA,NA,8.32,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,24.5,16.5,9.52,3.02,3.3,12.4,NA,7/26/24,CLARITY,NA,NA,NA,NA,NA,10.02,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,21.5,13.5,9.13,4.6,2.3,10.7,NA,7/26/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,7.28,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,21.5,13.5,6.82,2.04,2.4,9.1,NA,7/26/24,CLARITY,NA,NA,NA,NA,NA,8.96,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,25,17,6.02,0,2,9.5,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.13,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,25,17,5.83,0,1.9,9.2,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,14.4,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,25,17,6.06,0,2,9.6,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,13.81,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,25,17,8.69,1.43,2.4,9.2,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.93,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,25,17,8.32,1.34,2.3,8.9,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.35,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,25,17,10.02,2.46,2.5,9.6,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,12.15,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,22,14,7.28,2.33,1.7,7.8,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.3,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,22,14,8.96,1.96,2.3,8.9,NA,7/29/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11.13,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,25.3,17.3,13.13,8.07,2.5,12,31.03,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,25.3,17.3,14.4,10.37,2,9.5,26.83,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,25.3,17.3,13.81,8.93,2.4,11.5,29.36,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,,,8/30/24
2421352001,B00002444020,4020,6A,H5,1,2/6/24,M,LFD,25.3,17.3,11.93,9.11,1.4,5.4,26.84,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444021,4021,6A,I5,1,2/6/24,M,LFD,25.3,17.3,11.35,8.39,1.5,5.7,29.02,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2421352001,B00002444022,4022,6A,J5,1,2/6/24,M,LFD,25.3,17.3,12.15,6.83,2.7,10.2,32.6,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,,,8/30/24
2427321001,B00002447858,7858,6A,L5,1,2/27/24,M,HFD,22.3,14.3,11.3,6.7,2.3,10.9,27.7,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12451i,24030401i,OXA_ANTIBODY_TITRATION,,8/30/24
2427321001,B00002447859,7859,6A,K5,1,2/27/24,M,LFD,22.3,14.3,11.13,6.47,2.3,8.9,26.5,7/31/24,CLARITY,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,D12450Hi,24031808i ,OXA_ANTIBODY_TITRATION,,8/30/24
2421352002,B00002444017,4017,6A,L4,1,2/6/24,M,HFD,25.5,17.5,8.07,4.11,2,9.4,NA,8/2/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,11,D12451i,24030401i,,,8/30/24
2421352002,B00002444018,4018,6A,M4,1,2/6/24,M,HFD,25.5,17.5,10.37,7.85,1.3,6,NA,8/2/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.9,D12451i,24030401i,,,8/30/24
2421352001,B00002444019,4019,6A,N4,1,2/6/24,M,HFD,25.5,17.5,8.93,5.78,1.6,7.4,NA,8/2/24,CLARITY,FOOD_REPLACEMENT,NA,NA,NA,NA,10.6,D12451i,24030401i,,,8/30/24
